city	country	lat	lon	PM25
Cantagalo - Euclidelândia, REGIÃO SUL	Brazil	#N/A	#N/A	9
PATERNA	Spain	39.503709	-0.443162	9
SAN BARTOLOME DE TIRAJANA	Spain	27.924946	-15.573029	9
Austin-Round Rock, TX	United States of America	30.453163	-97.724177	9
HOUSTON	Canada	54.397997	-126.648209	9
SASKATOON	Canada	52.133214	-106.670046	9
Allentown, PA	United States of America	40.649752	-75.338623	9
Wichita, KS	United States of America	37.687176	-97.330053	9
SIMMERATH	Germany	50.606131	6.29923	9
VIELSALM	Belgium	50.284017	5.91469	9
Butte-Silver Bow, MT	United States of America	46.003823	-112.534778	9
Dyersburg, TN	United States of America	36.034516	-89.385628	9
Green Bay, WI	United States of America	44.519159	-88.019826	9
Greenville-Mauldin-Easley, SC	United States of America	34.839974	-82.626006	9
Gulfport-Biloxi, MS	United States of America	30.41338	-89.072958	9
Harriman, TN	United States of America	35.933964	-84.552436	9
Hickory-Lenoir-Morganton, NC	United States of America	35.745407	-81.684819	9
Hot Springs, AR	United States of America	34.5037	-93.05518	9
Stuttgart,Arkansas,AR	United States of America	34.500375	-91.552628	9
CEE	Spain	42.957669	-9.192	9
SUNDERLAND	United Kingdom	54.906869	-1.383801	9
Monaco	Monaco	43.737411	7.420816	9
Blenheim	New Zealand	-41.513442	173.96125	9
Singleton	Australia	-32.561969	151.175316	9
Buchanan (rural)	Liberia	#N/A	#N/A	9
SAINT-PIERRE	France	45.257298	6.400683	9
QUEBEC	Canada	52.939916	-73.549136	9
Pasto	Colombia	1.205884	-77.285787	9
Athens, TN	United States of America	35.442851	-84.59299	9
Burns,Harney,OR	United States of America	43.586261	-119.054103	9
El Dorado, AR	United States of America	33.20763	-92.666267	9
El Paso, TX	United States of America	31.761878	-106.485022	9
Huntsville, AL	United States of America	34.730369	-86.586104	9
Medford, OR	United States of America	42.326515	-122.875595	9
Middlesborough, KY	United States of America	36.607257	-83.714285	9
Mobile, AL	United States of America	30.695366	-88.039891	9
Quincy,Plumas,CA	United States of America	39.936836	-120.947176	9
Salisbury, NC	United States of America	35.670973	-80.474226	9
Valdosta, GA	United States of America	30.832702	-83.278485	9
Winchester, VA-WV	United States of America	39.18566	-78.163334	9
Yreka,Siskiyou,CA	United States of America	41.735419	-122.634471	9
TULLE	France	45.26565	1.771697	9
BURLINGTON	Canada	43.32552	-79.799032	9
DUNCAN	Canada	48.778691	-123.707942	9
GATINEAU	Canada	45.476545	-75.701272	9
KAMLOOPS	Canada	50.674522	-120.327267	9
LAVAL	Canada	45.606649	-73.712409	9
LONDON	Canada	51.507351	-0.127758	9
SAINT-SIMON	Canada	45.733253	-72.866611	9
VARENNES	Canada	45.681034	-73.437497	9
LIMOGES	France	45.833619	1.261105	9
FONTAINEBLEAU	France	48.404676	2.70162	9
VERNEUIL	France	49.104122	3.671497	9
LA COULONCHE	France	48.647835	-0.45693	9
VANNES	France	47.658236	-2.760847	9
LES MAZURES	France	49.88797	4.626513	9
PARAY-LE-FRESIL	France	46.656629	3.610482	9
CAMPULUNG	Romania	45.270605	25.053104	9
Kaiapoi	New Zealand	-43.383032	172.656958	9
Helsinki	Finland	60.169856	24.938379	9
GENOVA	Italy	44.40565	8.946256	9
Madison, WI	United States of America	43.073052	-89.40123	9
Ibarra	Ecuador	0.339176	-78.122234	9
Ashland, AL	United States of America	33.273726	-85.836074	9
Fayetteville, NC	United States of America	35.052664	-78.878358	9
Flint, MI	United States of America	43.012527	-83.687456	9
Gainesville, GA	United States of America	34.297879	-83.824066	9
Marshall, TX	United States of America	32.544871	-94.367418	9
Rutland, VT	United States of America	43.610624	-72.972606	9
Winston-Salem, NC	United States of America	36.09986	-80.244216	9
GRANADILLA DE ABONA	Spain	28.12227	-16.576891	9
ALCORA (L')	Spain	40.074646	-0.213915	9
Södertälje	Sweden	59.195363	17.625689	9
Washington, DC	United States of America	38.597626	-80.454903	9
Safi	Morocco	32.300815	-9.227203	9
Rotorua	New Zealand	-38.136848	176.249746	9
HERDORF	Germany	50.778035	7.947323	9
Dunedin	New Zealand	-45.87876	170.502798	9
MERIDA	Spain	38.919144	-6.340805	9
New York	United States of America	41.203322	-77.194525	9
Adrian, MI	United States of America	41.897547	-84.037166	9
Charleston, SC	United States of America	32.85462	-79.97481	9
Chico, CA	United States of America	39.728494	-121.837478	9
Cookeville, TN	United States of America	36.162839	-85.501642	9
East Stroudsburg, PA	United States of America	40.999539	-75.181291	9
Kansas City, MO-KS	United States of America	39.099727	-94.578567	9
Klamath Falls, OR	United States of America	42.224867	-121.78167	9
San Antonio, TX	United States of America	29.424122	-98.493628	9
Moranbah	Australia	-22.000914	148.045765	9
Hawkes Bay	New Zealand	-39.771162	176.741637	9
PRINCE GEORGE	Canada	53.917064	-122.749669	9
ALCAÑIZ	Spain	41.051035	-0.133537	9
AURILLAC	France	44.930953	2.444997	9
ISSOIRE	France	45.54151	3.248128	9
LAVAL	France	45.606649	-73.712409	9
SARREGUEMINES	France	49.106031	7.070862	9
VESOUL	France	47.619788	6.15428	9
ARTEIXO	Spain	43.303868	-8.510297	9
TALAVERA DE LA REINA	Spain	39.962884	-4.830454	9
Charlotte, NC	United States of America	33.836081	-81.163725	9
Waimate	New Zealand	-44.73264	171.048135	9
ZAMORA	Spain	41.503471	-5.746788	9
Allegan, MI	United States of America	42.529199	-85.855303	9
Clarksburg, WV	United States of America	39.280645	-80.344534	9
Crossett,Ashley,AR	United States of America	33.128178	-91.961243	9
Harrisonburg, VA	United States of America	38.449569	-78.868916	9
San Luis Obispo-Paso Robles, CA	United States of America	35.636876	-120.654502	9
STAVANGER	Norway	58.969976	5.733107	9
ERPFINGEN	Germany	48.351045	9.195933	9
BERGEN	Norway	60.391263	5.322054	9
TIEFENBACH	Germany	49.436994	12.583633	9
ALGETE	Spain	40.596462	-3.501645	9
Appleton, WI	United States of America	44.261931	-88.415385	9
Cambridge, MD	United States of America	38.563174	-76.078829	9
Lakeview,Lake,OR	United States of America	42.188772	-120.345792	9
Lumberton, NC	United States of America	34.61822	-79.008642	9
Morgantown, WV	United States of America	39.629526	-79.955897	9
New Haven-Milford, CT	United States of America	41.230698	-73.064036	9
Not in a City,Van Buren,IA	United States of America	42.084467	-90.364852	9
Pikeville,Pike,KY	United States of America	37.479267	-82.518763	9
Almada	Portugal	38.676524	-9.165105	9
ABERDEEN	United Kingdom	57.149717	-2.094278	9
PIEVE D'ALPAGO	Italy	46.166542	12.354741	9
QUESNEL	Canada	52.981737	-122.494906	9
TERRACE	Canada	54.518192	-128.603154	9
WILLIAMS LAKE	Canada	52.141674	-122.141688	9
CARLSFELD	Germany	48.229073	11.474439	9
Braga	Portugal	41.545449	-8.426507	9
Vila Franca de Xira	Portugal	38.955156	-8.988993	9
San Francisco, CA	United States of America	37.776978	-122.231952	9
Ayr	Australia	-19.575841	147.405023	9
ELDA	Spain	38.476507	-0.79646	9
Beaver Dam, WI	United States of America	43.457769	-88.837329	9
Columbia, TN	United States of America	35.615072	-87.035283	9
Richmond-Berea, KY	United States of America	37.692171	-84.259497	9
Sioux City, IA	United States of America	42.499994	-96.400307	9
Topeka, KS	United States of America	39.055824	-95.689018	9
KITCHENER	Canada	43.412924	-80.477147	9
LONGUEUIL	Canada	45.536944	-73.510713	9
CALGARY	Canada	51.048615	-114.070846	9
PORTO TORRES	Italy	40.833368	8.402293	8
Baton Rouge, LA	United States of America	30.458283	-91.14032	8
SEGOVIA	Spain	40.942903	-4.108807	8
HERNANI	Spain	43.265793	-1.97685	8
Upper Hunter	Australia	-32.508215	137.781115	8
ONDA	Spain	39.96513	-0.262595	8
Vantaa	Finland	60.293352	25.037769	8
Hazard,Perry,KY	United States of America	37.24954	-83.193228	8
Seaford, DE	United States of America	38.641226	-75.611038	8
TORONTO	Canada	43.653226	-79.383184	8
Des Moines, IA	United States of America	41.52549	-93.630511	8
Rangiora	New Zealand	-43.303356	172.595725	8
Tokoroa	New Zealand	-38.217965	175.870579	8
Omaha-Council Bluffs, NE-IA	United States of America	41.218364	-95.817993	8
Trenton-Ewing, NJ	United States of America	40.261521	-74.817564	8
TELDE	Spain	27.995531	-15.417373	8
ALFARO	Spain	42.177298	-1.750231	8
Jackson, TN	United States of America	35.614517	-88.813947	8
Roanoke, VA	United States of America	37.27097	-79.941427	8
Winona, MN	United States of America	44.055391	-91.666352	8
VILLAR DEL ARZOBISPO	Spain	39.733981	-0.827019	8
GUADALIX DE LA SIERRA	Spain	40.786001	-3.69529	8
CAUDETE DE LAS FUENTES	Spain	39.558279	-1.280678	8
ALMONTE	Spain	37.259658	-6.516975	8
Newcastle	Australia	-32.926696	151.778892	8
Greensboro-High Point, NC	United States of America	36.022452	-79.878468	8
Malembá, REGIÃO METROPOLITANA DE SALVADOR	Brazil	-12.97304	-38.502304	8
San Martín de Valdeiglesias	Spain	40.363562	-4.403503	8
Collie	Australia	-33.358871	116.154041	8
TALLINN	Estonia	59.436961	24.753575	8
THESSALONIKI	Greece	40.640063	22.944419	8
Bay City, MI	United States of America	43.594468	-83.888865	8
Dover, DE	United States of America	39.158168	-75.524368	8
Eau Claire, WI	United States of America	44.811349	-91.498494	8
Gardnerville Ranchos, NV	United States of America	38.88824	-119.741287	8
Kalispell, MT	United States of America	48.191989	-114.316813	8
Lawrenceburg, TN	United States of America	35.242302	-87.334739	8
Lawton, OK	United States of America	34.603567	-98.395929	8
Not in a City,Kent,MD	United States of America	39.27138	-76.131995	8
Portsmouth, OH	United States of America	38.731743	-82.997674	8
Reno-Sparks, NV	United States of America	39.516934	-119.816219	8
HORTENKOPF	Germany	49.2704	7.8274	8
Lappeenranta	Finland	61.054993	28.189663	8
Santa Barbara, CA	United States of America	34.465213	-119.777255	8
Arrúbal	Spain	42.434452	-2.251962	8
San Diego, CA	United States of America	33.13306	-117.212511	8
Richmond, VA	United States of America	37.540725	-77.436048	8
WITZENHAUSEN/WALD	Germany	51.327039	9.77869	8
Taumarunui	New Zealand	-38.883246	175.260712	8
CHAMPFORGEUIL	France	46.820327	4.836557	8
MONTCEAU-LES-MINES	France	46.67413	4.362979	8
NEVERS	France	46.990896	3.162845	8
OYONNAX	France	46.257773	5.655335	8
SAINT-JEAN-DE-MAURIENNE	France	45.275403	6.344886	8
VOLMUNSTER	France	49.12171	7.356399	8
TARTU	Estonia	58.377625	26.729006	8
Darwin	Australia	-12.462827	130.841777	8
Launceston, Tasmania	Australia	-41.426181	147.112468	8
Stamford, CT	United States of America	41.141156	-73.284652	8
Burlington, NC	United States of America	36.095692	-79.437799	8
La Crosse, WI-MN	United States of America	43.801356	-91.239581	8
Missoula, MT	United States of America	46.878718	-113.996586	8
Hyvinkää	Finland	60.629952	24.85808	8
CESURAS	Spain	43.17325	-8.201029	8
ARRASATE O MONDRAGÓN	Spain	43.064887	-2.490208	8
Washdyke	New Zealand	-44.352443	171.238404	8
LEONESSA	Italy	42.566072	12.962445	8
CARAVACA DE LA CRUZ	Spain	38.104189	-1.860915	8
CARRACEDELO	Spain	42.555917	-6.732697	8
Montevideo	Uruguay	-34.901113	-56.164531	8
BAYONNE	France	43.492949	-1.474841	8
SAINT-CHAMOND	France	45.476088	4.512712	8
BOIS-HERPIN	France	48.369762	2.234933	8
Hammond, LA	United States of America	30.504358	-90.4612	8
Lafayette, LA	United States of America	30.22409	-92.019843	8
Norwich-New London, CT	United States of America	41.524265	-72.07591	8
Not in a City,Carter,KY	United States of America	38.428968	-83.120731	8
Not in a City,Cedar,MO	United States of America	37.703121	-93.86553	8
Not in a City,Page,VA	United States of America	38.630133	-78.52065	8
BEAVERLODGE	Canada	55.213974	-119.423302	8
BRAMPTON	Canada	43.731548	-79.762418	8
BRANTFORD	Canada	43.139387	-80.264425	8
CHARETTE	Canada	46.44065	-72.923934	8
CHATHAM	Canada	42.404802	-82.191038	8
COLD LAKE	Canada	54.464317	-110.173147	8
CORNWALL	Canada	45.021276	-74.730345	8
GUELPH	Canada	43.544805	-80.248167	8
MISSISSAUGA	Canada	43.589045	-79.64412	8
OAKVILLE	Canada	43.467517	-79.687666	8
PORT ALBERNI	Canada	49.233888	-124.805549	8
SAINT-ZEPHIRIN-DE-COURVAL	Canada	46.059798	-72.62634	8
SARNIA	Canada	42.974536	-82.40659	8
SHERBROOKE	Canada	45.400993	-71.882429	8
SIMCOE	Canada	42.837263	-80.304042	8
ST. CATHARINES	Canada	43.159374	-79.246863	8
Te Kuiti	New Zealand	-38.332983	175.163456	8
LILLEHAMMER	Norway	61.115271	10.466231	8
GEHLBERG	Germany	50.678631	10.790595	8
BURGOS	Spain	42.343992	-3.696906	8
AKUREYRI	Iceland	65.688492	-18.126169	8
PUERTO DEL ROSARIO	Spain	28.500821	-13.862837	8
Perth	Australia	-31.953513	115.857047	8
ALMAZORA/ALMASSORA	Spain	39.947843	-0.062999	8
PALMAS DE GRAN CANARIA (LAS)	Spain	27.92022	-15.547437	8
CERCEDA	Spain	43.189695	-8.472236	8
ORDES	Spain	43.076374	-8.408066	8
GALILEA	Spain	42.34778	-2.236484	8
QUART DE POBLET	Spain	39.482582	-0.444867	8
Norfolk, VA	United States of America	35.759573	-79.0193	8
Bishop, CA	United States of America	37.361424	-118.399664	8
Jacksonville, FL	United States of America	30.332184	-81.655651	8
San Andreas,Calaveras,CA	United States of America	38.19603	-120.680487	8
Pietarsaari	Finland	63.674244	22.712569	8
BENIDORM	Spain	38.541057	-0.122494	8
PRADEJÓN	Spain	42.333421	-2.068971	8
SANTA CRUZ DE TENERIFE	Spain	28.46363	-16.251847	8
SASSARI	Italy	40.725927	8.555683	8
Sintra	Portugal	38.802869	-9.381659	8
GALATI	Romania	45.435321	28.007994	8
Dumbría	Spain	43.012181	-9.118528	8
Asheville, NC	United States of America	35.595058	-82.551487	8
Athens, OH	United States of America	39.32924	-82.101255	8
Durham, NC	United States of America	35.994033	-78.898619	8
Emmetsburg,Palo Alto,IA	United States of America	43.112743	-94.683036	8
Greeley, CO	United States of America	40.423314	-104.709132	8
Greenville, NC	United States of America	35.612661	-77.366354	8
Kenansville,Duplin,NC	United States of America	34.962388	-77.962207	8
New Orleans, LA	United States of America	29.98453	-90.204453	8
Spruce Pine,Mitchell,NC	United States of America	35.915401	-82.064561	8
BALBRIGGAN	Ireland	53.608319	-6.18208	8
SORIA	Spain	41.766597	-2.479031	8
Porto Real, REGIÃO DO MÉDIO PARAÍBA	Brazil	-7.239961	-36.78195	8
SALAMANCA	Spain	20.573931	-101.195717	8
Bunbury	Australia	-33.327069	115.639174	8
TRONDHEIM	Norway	63.430515	10.395053	8
Alexandria, LA	United States of America	31.311294	-92.445137	8
Bellingham, WA	United States of America	48.74908	-122.478147	8
Hamilton,Ravalli,MT	United States of America	46.247144	-114.154816	8
Juneau, AK	United States of America	58.301944	-134.419722	8
Lincoln, NE	United States of America	40.825763	-96.685198	8
Melbourne	Australia	-37.814107	144.96328	8
Atlantic City, NJ	United States of America	39.364283	-74.422927	8
AALESUND	Norway	62.472228	6.149482	8
Arlöv	Sweden	55.634501	13.07441	8
Sydney	Australia	-33.867487	151.20699	8
Lahti	Finland	60.982675	25.66121	8
Oulu	Finland	65.012089	25.465077	8
NARVA	Estonia	59.37968	28.179133	8
Las Vegas-Paradise, NV	United States of America	36.097195	-115.146665	8
WASCHEID	Germany	48.600624	13.785983	8
AIA	Spain	43.2369	-2.148555	8
Kotka	Finland	60.466567	26.94594	8
Minneapolis, MN	United States of America	44.938911	-93.117755	8
Hartford, CT	United States of America	41.76154	-72.708783	8
Hilo, HI	United States of America	19.729722	-155.09	8
Lynchburg, VA	United States of America	37.413754	-79.142246	8
LEISEL	Germany	49.718641	7.201529	8
INOWROCLAW	Poland	52.799332	18.256203	8
Turku	Finland	60.451813	22.26663	8
TROMSØ	Norway	69.649205	18.955324	8
Eugene, OR	United States of America	44.051085	-123.086563	8
Sacramento, CA	United States of America	38.652612	-121.389788	8
EDINBURGH	United Kingdom	55.953252	-3.188267	8
SAGUNTO/SAGUNT	Spain	39.679863	-0.278438	8
Geelong	Australia	-38.148544	144.361348	8
Wagga Wagga	Australia	-35.125095	147.349649	8
EDMONTON	Canada	53.544389	-113.490927	8
Houma-Bayou Cane-Thibodaux, LA	United States of America	29.795763	-90.822871	8
Lewiston-Auburn, ME	United States of America	44.016481	-70.285667	8
Ogden-Clearfield, UT	United States of America	41.110777	-112.026054	8
Sioux Falls, SD	United States of America	43.544596	-96.731103	8
VICTORIA	Canada	48.428421	-123.365644	8
LE PALAIS-SUR-VIENNE	France	45.866629	1.325705	7
VENACO	France	42.233893	9.173558	7
VILLIERS-EN-BOIS	France	46.148411	-0.404359	7
Harjavalta	Finland	61.31371	22.141306	7
ORUSCO DE TAJUÑA	Spain	40.2861	-3.211421	7
Hastings	New Zealand	-39.639578	176.839232	7
ATAZAR (EL)	Spain	40.933333	-3.466667	7
BADAJOZ	Spain	38.879449	-6.970654	7
Valdegovía	Spain	42.842042	-3.077657	7
Lower Hunter	Australia	-32.260669	150.884448	7
Kouvola	Finland	60.867883	26.70416	7
CASTLEGAR	Canada	49.323741	-117.659334	7
NELSON	Canada	49.492812	-117.294834	7
Arak	Iran	34.095355	49.701349	7
CADAQUES	Spain	42.288757	3.277972	7
Baraboo, WI	United States of America	43.471094	-89.744291	7
Charlottesville, VA	United States of America	38.029306	-78.476678	7
Grand Junction, CO	United States of America	39.063871	-108.550649	7
Grants Pass, OR	United States of America	42.439007	-123.328393	7
Jamesville,Martin,NC	United States of America	35.811272	-76.896616	7
Mackay	Australia	-21.14121	149.185625	7
OURENSE	Spain	42.335789	-7.863881	7
Pontes de García Rodríguez (As)	Spain	43.452606	-7.852247	7
KELDSNOR	Denmark	54.729148	10.710315	7
AGüIMES	Spain	27.901833	-15.446348	7
Gravataí, REGIÃO METROPOLITANA DE PORTO ALEGRE	Brazil	-30.034647	-51.217658	7
Whangarei	New Zealand	-35.725112	174.323708	7
POLLENÇA	Spain	39.877194	3.016203	7
Albany, NY	United States of America	42.791803	-73.873271	7
Rochester, NY	United States of America	43.16103	-77.610922	7
Yakima, WA	United States of America	46.602071	-120.505899	7
BENICASIM/BENICÃ€SSIM	Spain	#N/A	#N/A	7
XOVE	Spain	43.684955	-7.51235	7
Santa Lucía de Tirajana	Spain	27.910139	-15.540137	7
SAN JORGE	Spain	40.509511	0.332183	7
POIO	Spain	42.434156	-8.657474	7
ARAFO	Spain	28.338586	-16.421448	7
Busselton	Australia	-33.649945	115.344611	7
Boone, NC	United States of America	36.216795	-81.674552	7
Colusa,Colusa,CA	United States of America	39.214334	-122.009417	7
Sierra Vista-Douglas, AZ	United States of America	31.431512	-109.516846	7
ZAFRA	Spain	38.42253	-6.415723	7
Townsville	Australia	-19.257622	146.817879	7
ALGAR DE PALANCIA	Spain	39.780773	-0.367186	7
Lake Charles, LA	United States of America	30.226595	-93.217376	7
GIRESUN	Turkey	40.917532	38.392653	7
Virolahti	Finland	60.582873	27.706898	7
BURRIANA	Spain	39.889592	-0.08483	7
Västerås	Sweden	59.6099	16.544809	7
Adelaide	Australia	-34.928621	138.599959	7
Augusta-Waterville, ME	United States of America	44.520187	-69.652927	7
Spokane, WA	United States of America	47.65878	-117.426047	7
Denver-Aurora, CO	United States of America	39.729432	-104.83192	7
CÃ__CERES	Spain	28.008766	-15.421799	7
WASSERKUPPE	Germany	50.5	9.933333	7
BREÑA ALTA	Spain	28.662979	-17.791705	7
Provo-Orem, UT	United States of America	40.286006	-111.692627	7
OBEJO	Spain	38.132746	-4.79991	7
BUJARALOZ	Spain	41.497428	-0.15301	7
ALBALAT DELS TARONGERS	Spain	39.703239	-0.337483	7
Mikkeli	Finland	61.688727	27.272146	7
Wollongong	Australia	-34.425073	150.893149	7
SAINT-GERMAIN-SUR-RHONE	France	46.059341	5.817615	7
Lakeland, FL	United States of America	28.039465	-81.949804	7
BARRIE	Canada	44.389356	-79.690332	7
BATHURST	Canada	47.618351	-65.651336	7
BELLEVILLE	Canada	44.162759	-77.383231	7
DARTMOUTH	Canada	44.665206	-63.567743	7
DESCHAMBAULT	Canada	46.65064	-71.929556	7
FORT SASKATCHEWAN	Canada	53.700716	-113.209466	7
GRAND BEND	Canada	43.31304	-81.756224	7
LAMONT	Canada	53.760198	-112.779539	7
MORRISBURG	Canada	44.897789	-75.183397	7
NEWMARKET	Canada	44.059187	-79.461256	7
OSHAWA	Canada	43.897093	-78.865791	7
PETERBOROUGH	Canada	44.309058	-78.319747	7
PICTOU	Canada	45.679332	-62.720603	7
PORT STANLEY	Canada	42.664135	-81.215633	7
RICHMOND	Canada	-41.338466	173.183809	7
ROUYN-NORANDA	Canada	48.234236	-79.018784	7
SAINT-JEAN-SUR-RICHELIEU	Canada	45.305771	-73.25449	7
ST. ANDREWS	Canada	43.756498	-79.401359	7
SURREY	Canada	49.10443	-122.801094	7
TINGWICK	Canada	45.88116	-71.943945	7
VANCOUVER	Canada	49.282729	-123.120738	7
ABBOTSFORD	Canada	49.054587	-122.328026	7
SAINT-MICHEL-L'OBSERVATOIRE	France	43.910292	5.715194	7
OTTAWA	Canada	45.42153	-75.697193	7
SAINT-NAZAIRE-LE-DESERT	France	44.570334	5.274508	7
Whyalla	Australia	-33.034399	137.584915	7
BARCARROTA	Spain	38.51442	-6.849841	7
CENGIO	Italy	44.391779	8.197106	7
LINKOPING	Sweden	58.410807	15.621373	7
TEGUISE	Spain	29.059953	-13.559599	7
ALCOY/ALCOI	Spain	38.698707	-0.481094	7
Pori	Finland	61.485139	21.797418	7
Pocatello, ID	United States of America	42.871303	-112.445534	7
DONOSTIA-SAN SEBASTIÃ__N	Spain	43.318334	-1.981231	7
LES ANCIZES-COMPS	France	45.931449	2.806205	7
Albany	Australia	-35.023823	117.884729	7
Imatra	Finland	61.171384	28.765148	7
Duluth, MN-WI	United States of America	46.786672	-92.100485	7
Vaasa	Finland	63.095089	21.616456	7
Albury	Australia	-36.080779	146.916469	7
Canberra	Australia	-35.282	149.128684	7
Boulder, CO	United States of America	40.014986	-105.270546	7
Cortina Indian Rancheria,Colusa,CA	United States of America	39.018933	-122.290908	7
UMEE	Sweden	63.825847	20.263035	7
Tamworth	Australia	-31.091085	150.930374	7
OBERRIED-HOFSGRUND	Germany	47.900816	7.89869	7
SAVIÑAO (O)	Spain	42.647093	-7.654811	7
SAINT JOHN	Canada	45.273315	-66.063308	7
Mount Isa	Australia	-20.724705	139.497462	7
SUNDSVALL	Sweden	62.390811	17.306927	7
Taihape	New Zealand	-39.677733	175.798805	7
Syracuse, NY	United States of America	43.048122	-76.147424	7
Wilmington, NC	United States of America	34.225726	-77.94471	7
LARACHA	Spain	43.24827	-8.584405	7
VIVER	Spain	39.921923	-0.59792	7
Napier	New Zealand	-39.492844	176.912018	7
Boston, MA	United States of America	43.193852	-71.572395	7
BREÑA BAJA	Spain	28.641297	-17.772467	7
Portland-Vancouver-Beaverton, OR-WA	United States of America	45.487062	-122.80371	7
ELCIEGO	Spain	42.514961	-2.618546	7
TERUEL	Spain	40.345688	-1.106434	7
REINOSA	Spain	42.999529	-4.139262	7
Salt Lake City, UT	United States of America	40.760779	-111.891047	7
CERVO	Spain	43.671212	-7.410357	7
ALLUMIERE	Italy	42.15575	11.900502	7
Tampa, FL	United States of America	28.036547	-82.681172	7
San Jose, CA	United States of America	37.325315	-122.05282	7
Kajaani	Finland	64.227056	27.728601	7
LLANES	Spain	43.421148	-4.756216	7
Worcester, MA	United States of America	42.262593	-71.802293	7
Hamilton	New Zealand	43.250021	-79.866091	7
HUESCA	Spain	42.131845	-0.407806	7
WINNIPEG	Canada	49.899754	-97.137494	7
Concord, NH	United States of America	43.208137	-71.537572	7
Fort Collins, CO	United States of America	40.449256	-105.002428	7
Grand Island, NE	United States of America	40.926396	-98.342012	7
FORT MCMURRAY	Canada	56.72638	-111.380341	7
Seattle, WA	United States of America	47.615657	-122.32679	6
Wyong	Australia	-33.283629	151.423008	6
Albuquerque, NM	United States of America	35.085334	-106.605553	6
PINOSO	Spain	38.403516	-1.041111	6
VENTA DE BAÑOS	Spain	41.920932	-4.488738	6
KOHTLA-JARVE	Estonia	59.397474	27.279751	6
ZORITA DEL MAESTRAZGO	Spain	40.728763	-0.166544	6
Santo Tirso	Portugal	41.343138	-8.473808	6
Valkeakoski	Finland	61.264993	24.031037	6
Devonport, Tasmania	Australia	-41.178353	146.360953	6
Orlando, FL	United States of America	28.294555	-81.408858	6
Jyväskylä	Finland	62.242603	25.747257	6
Ngaruawahia	New Zealand	-37.667412	175.148837	6
Norrköping	Sweden	58.587745	16.192421	6
LEÓN	Spain	42.598726	-5.567096	6
Göteborg	Sweden	57.70887	11.97456	6
Bennington, VT	United States of America	42.878135	-73.196774	6
Brigham City, UT	United States of America	41.510213	-112.015502	6
Lebanon, NH-VT	United States of America	43.642293	-72.251757	6
Rochester, MN	United States of America	44.012122	-92.480199	6
Yuma, AZ	United States of America	32.692651	-114.627692	6
Lohja	Finland	60.251176	24.067471	6
POMARANCE	Italy	43.299041	10.872188	6
Taupo	New Zealand	-38.685692	176.07021	6
Wellington	New Zealand	-41.28646	174.776236	6
LANGLEY	Canada	49.074331	-122.559322	6
Bathurst	Australia	47.618351	-65.651336	6
BUNYOLA	Spain	39.695965	2.700251	6
Logan, UT-ID	United States of America	41.73698	-111.833836	6
CHATENOIS	France	48.272518	7.399494	6
RAGEADE	France	45.104799	3.277541	6
Sault Ste. Marie, MI	United States of America	46.4953	-84.345317	6
St. Cloud, MN	United States of America	45.557945	-94.16324	6
Williston, ND	United States of America	48.146968	-103.617975	6
TORMS (ELS)	Spain	41.394254	0.720321	6
CHITIGNANO	Italy	43.660112	11.880045	6
Miami, FL	United States of America	27.574312	-80.802607	6
Vandellòs i l'Hospitalet de l'Infant	Spain	40.990899	0.923669	6
GIANO DELL'UMBRIA	Italy	42.836321	12.587181	6
Hobart, Tasmania	Australia	-42.881903	147.323814	6
Corning, NY	United States of America	42.142852	-77.05469	6
Rapid City, SD	United States of America	44.080543	-103.231015	6
Matamata	New Zealand	-37.81088	175.776461	6
ALBISOLA SUPERIORE	Italy	44.336241	8.50991	6
CORTE BRUGNATELLA	Italy	44.722974	9.352608	6
SOLLENTUNA	Sweden	59.43911	17.94148	6
INVERNESS	United Kingdom	57.477773	-4.224721	6
SAINT-PAUL	France	43.696973	7.122138	6
BRANDON	Canada	49.848471	-99.95009	6
CHILLIWACK	Canada	49.15794	-121.951467	6
Mount Vernon-Anacortes, WA	United States of America	48.46597	-122.324776	6
Pittsfield, MA	United States of America	42.450085	-73.245382	6
PORT MOODY	Canada	49.284911	-122.867756	6
YELLOWKNIFE	Canada	62.453972	-114.371789	6
CORNER BROOK	Canada	48.948997	-57.950273	6
DELTA	Canada	49.095215	-123.026476	6
FORT MACKAY	Canada	57.186758	-111.636785	6
GRANDE PRAIRIE	Canada	55.16994	-118.798615	6
KINGSTON	Canada	18.017874	-76.809904	6
MONCTON	Canada	46.087817	-64.778231	6
MOUNT PEARL	Canada	47.520641	-52.807682	6
PARRY SOUND	Canada	45.347392	-80.034783	6
PORT HAWKESBURY	Canada	45.627647	-61.358554	6
SAGUENAY	Canada	48.428053	-71.068492	6
SAULT STE. MARIE	Canada	46.521858	-84.34609	6
SUDBURY	Canada	46.522099	-80.953035	6
SYDNEY	Canada	-33.867487	151.20699	6
THUNDER BAY	Canada	48.380895	-89.247682	6
WHITEHORSE	Canada	60.721187	-135.056845	6
BURNABY	Canada	49.248809	-122.98051	6
Manchester, NH	United States of America	42.77995	-71.477185	6
Springfield, MA	United States of America	42.101483	-72.589811	6
Tucson, AZ	United States of America	32.221743	-110.926479	6
VILALBA	Spain	43.29749	-7.680772	6
Tauranga	New Zealand	-37.687797	176.16513	6
TORIL	Spain	39.897441	-5.779695	6
Kuopio	Finland	62.89797	27.678172	6
